team,logo,spi,offense,defense,group_first,group_second,group_third,round_16,qtrs,semis,finals,champs,updated
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,76.4,2.2,0.8,0.01045,0.25845,0.2787,0.2689,0.09835,0.0345,0.01235,0.005,2022-09-30 15:59:00
Bayer Leverkusen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/131.png&amp;w=56,74.4,2.2,0.9,0.19595,0.2864,0.27665,0.48235,0.16795,0.0559,0.01605,0.00485,2022-09-30 15:59:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,77.5,2.3,0.8,0.0515,0.1379,0.23525,0.1894,0.0708,0.02805,0.0108,0.0042,2022-09-30 15:59:00
Celtic,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&amp;w=56,73.5,2.2,0.9,0.02155,0.33925,0.3127,0.3608,0.11175,0.0377,0.0119,0.0036,2022-09-30 15:59:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,69.3,2.1,1.0,0.40445,0.29875,0.23285,0.7032,0.1904,0.0456,0.01,0.00215,2022-09-30 15:59:00
Eintracht Frankfurt,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/125.png&amp;w=56,69.7,1.9,0.9,0.08615,0.214,0.46875,0.30015,0.0884,0.02535,0.0054,0.0015,2022-09-30 15:59:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,68.0,1.8,0.8,0.0023,0.1666,0.6068,0.1689,0.0476,0.0127,0.00295,0.00115,2022-09-30 15:59:00
Marseille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/176.png&amp;w=56,71.3,1.8,0.7,0.0281,0.0731,0.22835,0.1012,0.03275,0.01065,0.00265,0.0008,2022-09-30 15:59:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,66.7,1.8,0.9,0.0045,0.0643,0.7571,0.0688,0.0166,0.0044,0.00115,0.00045,2022-09-30 15:59:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,60.8,1.9,1.2,0.0505,0.33635,0.3939,0.38685,0.0616,0.01145,0.00185,0.0003,2022-09-30 15:59:00
Dinamo Zagreb,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/597.png&amp;w=56,63.7,1.8,1.0,0.06605,0.1549,0.2714,0.22095,0.04635,0.0077,0.0015,0.0003,2022-09-30 15:59:00
Rangers,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/257.png&amp;w=56,66.6,2.0,1.0,0.002,0.01185,0.05205,0.01385,0.0033,0.0009,0.0002,5e-05,2022-09-30 15:59:00
Viktoria Plzen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11706.png&amp;w=56,54.0,1.7,1.3,0.00025,0.00175,0.0278,0.002,0.00055,0.0002,5e-05,5e-05,2022-09-30 15:59:00
FC Copenhagen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/909.png&amp;w=56,53.5,1.6,1.3,0.0003,0.01775,0.22925,0.01805,0.00225,0.00045,5e-05,1e-05,2022-09-30 15:59:00
Maccabi Haifa,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/611.png&amp;w=56,46.5,1.5,1.5,1e-05,0.0029,0.1719,0.0029,0.0003,5e-05,1e-05,1e-05,2022-09-30 15:59:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,93.0,3.0,0.3,0.9321,0.0665,0.00125,0.9986,0.78515,0.5484,0.3623,0.2177,2022-09-30 16:51:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,92.5,3.3,0.5,0.85985,0.1299,0.00985,0.98975,0.7625,0.52445,0.3422,0.2027,2022-09-30 16:51:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,90.4,3.0,0.5,0.7498,0.24025,0.0099,0.99005,0.6855,0.43365,0.25595,0.13625,2022-09-30 16:51:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,89.0,2.8,0.5,0.33485,0.3862,0.25115,0.72105,0.4765,0.2851,0.15995,0.0836,2022-09-30 16:51:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,87.1,2.7,0.5,0.9091,0.07305,0.0157,0.98215,0.6211,0.32905,0.15735,0.0721,2022-09-30 16:51:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,88.7,2.7,0.4,0.11345,0.60845,0.2725,0.7219,0.44135,0.2563,0.1377,0.0692,2022-09-30 16:51:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,85.8,3.0,0.7,0.26885,0.2949,0.40555,0.56375,0.32735,0.17465,0.0856,0.0405,2022-09-30 16:51:00
Tottenham Hotspur,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/367.png&amp;w=56,81.7,2.4,0.6,0.3047,0.4157,0.21145,0.7204,0.3483,0.1521,0.059,0.02215,2022-09-30 16:51:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,80.2,2.4,0.7,0.06525,0.7515,0.16045,0.81675,0.36065,0.1493,0.0532,0.0195,2022-09-30 16:51:00
Napoli,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/114.png&amp;w=56,79.8,2.4,0.7,0.39535,0.3082,0.28855,0.70355,0.3282,0.1338,0.0487,0.01755,2022-09-30 16:51:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,79.1,2.3,0.7,0.24605,0.6946,0.05875,0.94065,0.3635,0.13625,0.0474,0.01705,2022-09-30 16:51:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,79.7,2.2,0.6,0.46925,0.26835,0.1797,0.7376,0.33275,0.1314,0.047,0.0168,2022-09-30 16:51:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,81.3,2.2,0.5,0.20415,0.2434,0.31385,0.44755,0.2254,0.0999,0.0407,0.01585,2022-09-30 16:51:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,80.1,2.3,0.7,0.259,0.32685,0.23675,0.58585,0.26195,0.10695,0.0397,0.01505,2022-09-30 16:51:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,79.3,2.1,0.6,0.3542,0.27565,0.2558,0.62985,0.2822,0.11005,0.0384,0.01385,2022-09-30 16:51:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,75.5,2.1,0.7,0.5758,0.2871,0.1013,0.8629,0.3273,0.10365,0.0308,0.00935,2022-09-30 16:51:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,79.5,2.4,0.8,0.0267,0.26025,0.6893,0.28695,0.12145,0.0517,0.0195,0.00775,2022-09-30 16:51:00
Bayer Leverkusen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/131.png&amp;w=56,73.9,2.2,0.9,0.1885,0.2803,0.288,0.4688,0.1619,0.0515,0.01595,0.00525,2022-09-30 16:51:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,76.4,2.2,0.8,0.01395,0.25945,0.281,0.2734,0.10155,0.03745,0.012,0.00455,2022-09-30 16:51:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,77.5,2.3,0.8,0.0497,0.14065,0.23385,0.19035,0.07085,0.0282,0.0107,0.0042,2022-09-30 16:51:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,69.3,2.1,1.0,0.4076,0.3034,0.22235,0.711,0.19405,0.04785,0.01105,0.00265,2022-09-30 16:51:00
Celtic,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&amp;w=56,73.5,2.2,0.9,0.02365,0.32935,0.31375,0.353,0.1085,0.03285,0.0087,0.0024,2022-09-30 16:51:00
Eintracht Frankfurt,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/125.png&amp;w=56,69.7,1.9,0.9,0.08775,0.21425,0.45645,0.302,0.0923,0.025,0.00595,0.0016,2022-09-30 16:51:00
Marseille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/176.png&amp;w=56,72.4,1.9,0.7,0.03175,0.08295,0.2308,0.1147,0.03775,0.0119,0.003,0.00095,2022-09-30 16:51:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,68.0,1.8,0.8,0.0023,0.1635,0.61425,0.1658,0.04725,0.0118,0.00265,0.0005,2022-09-30 16:51:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,60.8,1.9,1.2,0.0533,0.33815,0.38955,0.39145,0.06525,0.01105,0.0018,0.00045,2022-09-30 16:51:00
Dinamo Zagreb,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/597.png&amp;w=56,63.7,1.8,1.0,0.0676,0.1614,0.2697,0.229,0.04805,0.01065,0.00195,0.0004,2022-09-30 16:51:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,66.7,1.8,0.9,0.00415,0.06205,0.7576,0.0662,0.0161,0.0037,0.0006,0.0001,2022-09-30 16:51:00
Rangers,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/257.png&amp;w=56,66.6,2.0,1.0,0.00095,0.0107,0.05475,0.01165,0.00315,0.001,0.00015,1e-05,2022-09-30 16:51:00
Viktoria Plzen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11706.png&amp;w=56,54.0,1.7,1.3,1e-05,0.0014,0.02835,0.0014,0.00025,5e-05,5e-05,1e-05,2022-09-30 16:51:00
FC Copenhagen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/909.png&amp;w=56,53.5,1.6,1.3,0.00035,0.0185,0.22405,0.01885,0.0017,0.00025,1e-05,1e-05,2022-09-30 16:51:00
Maccabi Haifa,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/611.png&amp;w=56,46.5,1.5,1.5,1e-05,0.0031,0.17375,0.0031,0.0002,5e-05,1e-05,1e-05,2022-09-30 16:51:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,93.0,3.0,0.3,0.933,0.0657,0.0013,0.9987,0.78965,0.55595,0.3695,0.22105,2022-09-30 18:12:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,92.5,3.3,0.5,0.8582,0.1314,0.00995,0.9896,0.7597,0.51995,0.33605,0.2002,2022-09-30 18:12:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,90.4,3.0,0.5,0.7506,0.23685,0.0125,0.98745,0.68285,0.42765,0.25105,0.13535,2022-09-30 18:12:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,89.0,2.8,0.5,0.34215,0.3796,0.2532,0.72175,0.4778,0.284,0.15715,0.0807,2022-09-30 18:12:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,87.1,2.7,0.5,0.91255,0.0685,0.01725,0.98105,0.61875,0.3285,0.1616,0.07425,2022-09-30 18:12:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,88.7,2.7,0.4,0.1149,0.60675,0.27255,0.72165,0.4445,0.25995,0.13925,0.0693,2022-09-30 18:12:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,85.8,3.0,0.7,0.2603,0.3041,0.4025,0.5644,0.3235,0.17185,0.08385,0.0387,2022-09-30 18:12:00
Tottenham Hotspur,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/367.png&amp;w=56,81.7,2.4,0.6,0.30175,0.4186,0.21545,0.72035,0.34565,0.1502,0.0562,0.0205,2022-09-30 18:12:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,80.2,2.4,0.7,0.0643,0.7534,0.1591,0.8177,0.3658,0.147,0.0525,0.0193,2022-09-30 18:12:00
Napoli,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/114.png&amp;w=56,79.8,2.4,0.7,0.39545,0.30405,0.2899,0.6995,0.32425,0.1314,0.0494,0.0181,2022-09-30 18:12:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,79.1,2.3,0.7,0.2452,0.69515,0.05885,0.94035,0.3554,0.13485,0.04675,0.01755,2022-09-30 18:12:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,79.7,2.2,0.6,0.46375,0.27325,0.181,0.737,0.3355,0.13355,0.04605,0.01745,2022-09-30 18:12:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,80.1,2.3,0.7,0.267,0.32135,0.2347,0.58835,0.2648,0.1083,0.04155,0.0156,2022-09-30 18:12:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,79.3,2.1,0.6,0.3507,0.27555,0.2517,0.62625,0.2824,0.1118,0.03945,0.01505,2022-09-30 18:12:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,81.3,2.2,0.5,0.2054,0.2419,0.31765,0.4473,0.2243,0.0961,0.0371,0.01335,2022-09-30 18:12:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,75.5,2.1,0.7,0.5771,0.2889,0.09805,0.866,0.32685,0.1065,0.0321,0.0102,2022-09-30 18:12:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,79.5,2.4,0.8,0.02685,0.26095,0.6892,0.2878,0.12305,0.05195,0.0213,0.0081,2022-09-30 18:12:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,79.0,2.4,0.7,0.0627,0.158,0.2472,0.2207,0.0899,0.03685,0.01485,0.0056,2022-09-30 18:12:00
Bayer Leverkusen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/131.png&amp;w=56,73.9,2.2,0.9,0.18405,0.2706,0.2715,0.45465,0.1598,0.05035,0.01575,0.00515,2022-09-30 18:12:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,76.4,2.2,0.8,0.0152,0.2531,0.2759,0.2683,0.10425,0.03725,0.01245,0.00375,2022-09-30 18:12:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,69.3,2.1,1.0,0.40255,0.29585,0.2296,0.6984,0.19095,0.04485,0.01035,0.0031,2022-09-30 18:12:00
Celtic,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&amp;w=56,73.5,2.2,0.9,0.02055,0.3412,0.31155,0.36175,0.1062,0.0326,0.0089,0.00295,2022-09-30 18:12:00
Eintracht Frankfurt,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/125.png&amp;w=56,69.7,1.9,0.9,0.08945,0.21405,0.45465,0.3035,0.08675,0.02575,0.0058,0.00135,2022-09-30 18:12:00
Marseille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/176.png&amp;w=56,72.4,1.9,0.7,0.0317,0.07845,0.23185,0.11015,0.03935,0.0132,0.00355,0.00115,2022-09-30 18:12:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,68.0,1.8,0.8,0.00235,0.1642,0.61405,0.16655,0.0465,0.0131,0.0031,0.0011,2022-09-30 18:12:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,60.8,1.9,1.2,0.0517,0.3372,0.3953,0.3889,0.06135,0.01045,0.00145,0.00045,2022-09-30 18:12:00
Dinamo Zagreb,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/597.png&amp;w=56,63.7,1.8,1.0,0.06385,0.1635,0.26665,0.22735,0.0469,0.00975,0.0017,0.00035,2022-09-30 18:12:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,66.7,1.8,0.9,0.0042,0.06445,0.76015,0.06865,0.01735,0.00515,0.0011,0.00025,2022-09-30 18:12:00
Rangers,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/257.png&amp;w=56,66.6,2.0,1.0,0.0021,0.01225,0.0544,0.01435,0.00355,0.0008,0.0001,5e-05,2022-09-30 18:12:00
FC Copenhagen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/909.png&amp;w=56,53.5,1.6,1.3,0.00035,0.0167,0.22555,0.01705,0.0022,0.0004,5e-05,1e-05,2022-09-30 18:12:00
Maccabi Haifa,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/611.png&amp;w=56,46.5,1.5,1.5,1e-05,0.00355,0.1685,0.00355,0.00015,1e-05,1e-05,1e-05,2022-09-30 18:12:00
Viktoria Plzen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11706.png&amp;w=56,54.0,1.7,1.3,5e-05,0.0009,0.0283,0.00095,5e-05,1e-05,1e-05,1e-05,2022-09-30 18:12:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,93.0,3.0,0.3,0.93305,0.0656,0.0013,0.99865,0.78455,0.5499,0.3655,0.2172,2022-10-01 09:26:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,92.5,3.3,0.5,0.86245,0.12675,0.01045,0.9892,0.75925,0.52695,0.34115,0.20375,2022-10-01 09:26:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,90.4,3.0,0.5,0.742,0.24665,0.0113,0.98865,0.6857,0.42655,0.24645,0.1319,2022-10-01 09:26:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,89.0,2.8,0.5,0.32955,0.3818,0.2539,0.71135,0.4677,0.27815,0.1514,0.07675,2022-10-01 09:26:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,87.1,2.7,0.5,0.91275,0.0701,0.01565,0.98285,0.6242,0.3328,0.1642,0.07635,2022-10-01 09:26:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,88.7,2.7,0.4,0.1117,0.60855,0.27415,0.72025,0.44035,0.2557,0.13885,0.0689,2022-10-01 09:26:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,85.8,3.0,0.7,0.27235,0.29395,0.39685,0.5663,0.33185,0.18115,0.09075,0.042,2022-10-01 09:26:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,80.2,2.4,0.7,0.0643,0.7524,0.1615,0.8167,0.365,0.1444,0.05375,0.02205,2022-10-01 09:26:00
Napoli,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/114.png&amp;w=56,79.8,2.4,0.7,0.3954,0.30895,0.2841,0.70435,0.32685,0.1317,0.04835,0.019,2022-10-01 09:26:00
Tottenham Hotspur,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/367.png&amp;w=56,80.6,2.3,0.7,0.2856,0.41635,0.2238,0.70195,0.3247,0.13365,0.05255,0.0189,2022-10-01 09:26:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,79.7,2.2,0.6,0.4701,0.27535,0.17475,0.74545,0.33955,0.1371,0.0488,0.01805,2022-10-01 09:26:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,79.1,2.3,0.7,0.2547,0.6845,0.06,0.9392,0.36575,0.1422,0.0486,0.0175,2022-10-01 09:26:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,80.1,2.3,0.7,0.2603,0.3261,0.23765,0.5864,0.265,0.1128,0.04075,0.0163,2022-10-01 09:26:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,81.3,2.2,0.5,0.20595,0.24395,0.31325,0.4499,0.22505,0.09965,0.03925,0.0157,2022-10-01 09:26:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,79.3,2.1,0.6,0.3488,0.2755,0.25525,0.6243,0.2805,0.1114,0.041,0.01565,2022-10-01 09:26:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,75.5,2.1,0.7,0.58775,0.2826,0.0973,0.87035,0.33,0.10275,0.03085,0.0104,2022-10-01 09:26:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,79.5,2.4,0.8,0.02575,0.2632,0.68745,0.28895,0.1237,0.05215,0.01945,0.00695,2022-10-01 09:26:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,79.0,2.4,0.7,0.06005,0.15905,0.24035,0.2191,0.08945,0.03655,0.0135,0.0054,2022-10-01 09:26:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,76.4,2.2,0.8,0.0133,0.2544,0.2739,0.2677,0.1002,0.036,0.01165,0.004,2022-10-01 09:26:00
Bayer Leverkusen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/131.png&amp;w=56,73.9,2.2,0.9,0.1803,0.2712,0.28015,0.4515,0.1578,0.05135,0.01515,0.0035,2022-10-01 09:26:00
Celtic,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&amp;w=56,73.5,2.2,0.9,0.02155,0.345,0.31295,0.36655,0.1117,0.03445,0.0091,0.00305,2022-10-01 09:26:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,69.3,2.1,1.0,0.41085,0.29425,0.22425,0.7051,0.19595,0.0484,0.01155,0.00245,2022-10-01 09:26:00
Eintracht Frankfurt,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/125.png&amp;w=56,69.7,1.9,0.9,0.093,0.21895,0.4422,0.31195,0.09055,0.02555,0.00645,0.00155,2022-10-01 09:26:00
Marseille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/176.png&amp;w=56,72.4,1.9,0.7,0.03365,0.0821,0.2367,0.11575,0.03725,0.01215,0.00385,0.0013,2022-10-01 09:26:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,68.0,1.8,0.8,0.00225,0.16665,0.6142,0.1689,0.0476,0.0118,0.00265,0.00055,2022-10-01 09:26:00
Dinamo Zagreb,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/597.png&amp;w=56,63.7,1.8,1.0,0.06365,0.1546,0.27435,0.21825,0.0459,0.00945,0.0016,0.0004,2022-10-01 09:26:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,60.8,1.9,1.2,0.0524,0.3305,0.3975,0.3829,0.05915,0.00985,0.0017,0.0003,2022-10-01 09:26:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,66.7,1.8,0.9,0.0033,0.0655,0.75465,0.0688,0.0159,0.0033,0.0008,0.00015,2022-10-01 09:26:00
Rangers,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/257.png&amp;w=56,68.6,2.0,1.0,0.0027,0.0153,0.06515,0.018,0.006,0.00175,0.00025,1e-05,2022-10-01 09:26:00
FC Copenhagen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/909.png&amp;w=56,53.5,1.6,1.3,0.0004,0.01535,0.223,0.01575,0.0023,0.0003,5e-05,1e-05,2022-10-01 09:26:00
Viktoria Plzen,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11706.png&amp;w=56,54.0,1.7,1.3,0.0001,0.0015,0.02795,0.0016,0.00035,0.0001,5e-05,1e-05,2022-10-01 09:26:00
Maccabi Haifa,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/611.png&amp;w=56,46.5,1.5,1.5,1e-05,0.00335,0.17405,0.00335,0.0002,1e-05,1e-05,1e-05,2022-10-01 09:26:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,93.0,3.0,0.3,0.93175,0.067,0.00105,0.99875,0.78815,0.55615,0.36695,0.2187,2022-10-01 10:57:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,92.5,3.3,0.5,0.86505,0.1258,0.0087,0.99085,0.76245,0.5253,0.3402,0.1984,2022-10-01 10:57:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,90.4,3.0,0.5,0.74495,0.24375,0.0113,0.9887,0.6935,0.4331,0.2545,0.13875,2022-10-01 10:57:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,89.0,2.8,0.5,0.34115,0.37625,0.24785,0.7174,0.4738,0.2838,0.15695,0.07855,2022-10-01 10:57:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,87.1,2.7,0.5,0.91425,0.0675,0.0163,0.98175,0.62375,0.33465,0.15955,0.0728,2022-10-01 10:57:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,88.7,2.7,0.4,0.1122,0.6081,0.27455,0.7203,0.44065,0.26,0.1399,0.07195,2022-10-01 10:57:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,85.8,3.0,0.7,0.273,0.2973,0.39185,0.5703,0.33245,0.17755,0.0844,0.0397,2022-10-01 10:57:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,80.2,2.4,0.7,0.06555,0.7553,0.1571,0.82085,0.3621,0.14575,0.05385,0.0206,2022-10-01 10:57:00
